"VPID","BNF","ATC","DDD","DDD_UOMCD"
"330477009","","S01BA02","",""
"37084211000001103","06030200","H02AB02","1.5","258684004"
"330475001","","S01BA02","",""
"36056911000001108","03040300","H02AB09","30","258684004"
"36035311000001101","","C07BB02","",""
"322844002","","N02CA04","4","258684004"
"3864111000001104","06040101","G03AA17","",""
"36054611000001106","02080100","B01AB01","10000","767525000"
"3861811000001109","01070100","C05AX03","",""
"3862711000001108","","A02BX51","",""
"332139000","13050200","D05AC51","",""
"3862311000001109","13040000","D07BC02","",""
"36044411000001106","15010300","N05CM05","900","258685003"
"3862011000001106","07040500","G04BE01","20","258685003"
"3862211000001101","","D08AC52","",""
"36135711000001106","12030400","A04AD54","",""
"407832000","13040000","D07CC02","",""
"3861911000001104","07040500","G04BE01","20","258685003"
"331469001","13020200","C05AX04","",""
"3862111000001107","07040500","G04BE01","20","258685003"
"3862411000001102","","D01AE20","",""
"39113411000001100","07040500","G04BE01","20","258685003"
"36137511000001105","10010300","P01BA01","500","258684004"
"3861411000001107","","D11AC30","",""
"39701611000001108","04060000","A04AA01","16","258684004"
"332940004","","D01AA01","",""
"322173001","04060000","A04AA01","16","258684004"
"317720004","01070200","C05AX03","",""
"39720111000001103","","G01AA01","100000","767525000"
"321573006","04020100","N05AH02","300","258684004"
"34820311000001104","09050201","","",""
"326369008","07030100","G03FA01","",""
"14611611000001100","","D01AE12","",""
"321574000","04020100","N05AH02","300","258684004"
"36040311000001107","04020300","N05AN01","",""
"326873001","08010300","L01BB02","",""
"3861511000001106","","G03BA03","",""
"331263003","12030100","","",""
"36098011000001102","11080200","S01BC03","",""
"36090311000001101","","C04AE01","3","258684004"
"317156007","01020000","A03AA04","300","258684004"
"322665006","04070200","N02AA03","20","258684004"
"331904003","13040000","D07AC06","",""
"36098411000001106","13040000","D07AC06","",""
"322667003","04070200","N02AA03","20","258684004"
"332235003","13050200","D05AC01","",""
"36139111000001107","06050100","G03GA01","250","767525000"
"332247009","13050200","D05AC01","",""
"36563811000001103","02080100","B01AB04","2500","767525000"
"36057611000001100","04070200","N02AA03","20","258684004"
"3861611000001105","10030200","","",""
"334185003","","N01BB04","",""
"323046008","04080100","N03AF02","1","258682000"
"37084511000001100","02080100","B01AB04","2500","767525000"
"321357001","","N05CA06","100","258684004"
"331505006","13020200","","",""
"3861711000001101","11030100","S01AA30","",""
"331049002","","R01AC01","40","258684004"
"317421001","01050400","A07EB01","800","258684004"
"334245002","12030100","D04AB01","",""
"35927011000001100","09050300","","",""
"36017511000001105","","S01AA30","",""
"332355000","13060100","D10AF52","",""
"320471001","03090200","R03DB04","",""
"332373002","13060100","D01AE12","",""
"36051011000001102","05010400","J01GB03","240","258684004"
"331641000","13030000","D04AA02","",""
"36017411000001106","","S01AA30","",""
"134538003","04020300","N03AG01","1.5","258682000"
"134537008","04020300","N03AG01","1.5","258682000"
"325965001","06060200","M05BA02","1.6","258682000"
"35933811000001102","","C01BA01","1.2","258682000"
"332454000","13070000","D06BB04","",""
"39706411000001104","13050200","","",""
"36242711000001100","13090000","","",""
"318724006","","C02CC04","20","258684004"
"331194005","12030300","R02AA02","1.5","258684004"
"36016911000001101","","N05AC04","5","258684004"
"3826911000001100","","D07XC02","",""
"326024009","06070200","H01CA02","400","258685003"
"322519002","","N02AC04","300","258684004"
"38896111000001105","15010300","A03AB02","300","258685003"
"3826711000001102","","","",""
"321238008","","N05BA01","10","258684004"
"331977009","13040000","D07AC07","",""
"36565711000001107","02080100","B01AB05","",""
"321413001","","N05AB02","10","258684004"
"321414007","","N05AB02","10","258684004"
"38896011000001109","02080100","B01AB05","",""
"407855002","02050502","C09DA07","",""
"332387002","","D10AE01","",""
"407856001","02050502","C09DA07","",""
"330442009","11040100","S01BA06","",""
"317446001","01050200","A07EA06","9","258684004"
"317084000","01020000","A03BA01","1.5","258684004"
"321844000","","N06AA21","100","258684004"
"327587003","08010000","V03AF03","60","258684004"
"3818411000001104","","D03AX01","",""
"3818311000001106","12030300","R02AD01","",""
"347927000","01070100","C05AD04","",""
"330121000","","M03BA02","1.4","258682000"
"36029411000001108","08030403","H01CB02","700","258685003"
"39698411000001108","","A02BX01","150","258684004"
"19223111000001102","09020101","V03AE01","",""
"325970008","06060200","M05BA02","1.6","258682000"
"3818811000001102","","","",""
"326729009","08010100","L01AA02","",""
"3818511000001100","09080100","A16AA01","2","258682000"
"3818911000001107","","","",""
"3818011000001108","","A07BA01","5","258682000"
"330916002","12010100","S02AA01","",""
"407809004","13060100","D10AF01","",""
"333200005","13110200","","",""
"3818611000001101","13110200","D08AC02","",""
"36136311000001102","","D08AC02","",""
"3805711000001100","13020100","","",""
"35929611000001102","06050100","H01AC01","",""
"325860007","06050100","H01AC01","",""
"36044311000001104","15010300","N05CM05","900","258685003"
"322601004","04070200","N02AD01","200","258684004"
"36021211000001108","","D08AG02","",""
"324472004","05010900","J04AC01","300","258684004"
"322600003","04070200","N02AD01","200","258684004"
"35901811000001109","","G04BA01","8.5","258682000"
"3805411000001106","","N06AA09","75","258684004"
"36018011000001101","09020103","A12BA04","",""
"333002006","","D01AE16","",""
"321358006","","N05CA02","100","258684004"
"3818211000001103","","D10AX04","",""
"36143711000001106","04090200","N04AA01","10","258684004"
"332258000","13060100","D10AX04","",""
"321893005","","N06AA17","150","258684004"
"35902411000001102","04090100","N04BC07","20","258684004"
"330873002","11080200","S01EA03","",""
"318443007","","C07AB05","20","258684004"
"35902311000001109","04090100","N04BC07","20","258684004"
"325993002","06070100","G02CB01","40","258684004"
"331236004","12030300","R02AA16","",""
"330041007","","M01CB03","6","258684004"
"323243009","","N04AA02","10","258684004"
"325992007","06070100","G02CB01","5","258684004"
"325991000","06070100","N04BC01","40","258684004"
"36138911000001102","","G03GA01","250","767525000"
"3805611000001109","04070100","N02AJ06","6","428673006"
"36015511000001101","11080100","S01XA20","",""
"374667004","02050501","C09AA04","4","258684004"
"3805511000001105","12030500","","",""
"325345003","","H02AB01","1.5","258684004"
"35902611000001104","04090100","N04BC07","20","258684004"
"35902211000001101","","A07AA07","400","258684004"
"331171009","12030300","","",""
"323340005","04100300","N07BC04","1.4","258684004"
"36044811000001108","11080100","S01XA20","",""
"39697111000001104","03030100","R06AX17","2","258684004"
"36127611000001107","04070200","N02AA01","100","258684004"
"325984003","06060200","M05BA07","5","258684004"
"332918008","13100200","D01AC02","",""
"36056811000001103","13040000","D07AB02","",""
"36566211000001106","13100200","D01AC02","",""
"3788311000001107","06040101","G03AA17","",""
"3788211000001104","06040101","G03AA17","",""
"332936008","","G01AA51","",""
"319745009","02080200","B01AA02","100","258684004"
"319746005","02080200","B01AA02","100","258684004"
"332937004","13100200","G01AA51","",""
"319747001","02080200","B01AA02","100","258684004"
"323048009","04080100","N03AF02","1","258682000"
"329402002","","B02BA01","20","258684004"
"3788411000001100","13100101","","",""
"36020911000001106","13110400","D08AG02","",""
"39721711000001105","","D08AG02","",""
"332708008","","D11AC06","",""
"3788711000001106","01060400","A06AG20","",""
"36020511000001104","","R02AA15","",""
"333161000","13110400","D08AG02","",""
"39721911000001107","","G01AX11","200","258684004"
"3776011000001101","15020000","N01BB02","",""
"39710211000001103","03070000","R05CB13","2.5","258684004"
"36039311000001104","15020000","N01BB02","",""
"36039611000001109","02030200","N01BB02","",""
"324676009","06070300","J02AB02","200","258684004"
"325687008","06040200","G03BB01","50","258684004"
"3776211000001106","01060100","A06AC01","7","258682000"
"330532005","11040200","S01GX02","",""
"325541008","","G03CA03","",""
"3776411000001105","13020101","","",""
"325542001","","G03CA03","",""
"3776311000001103","01070100","C05BA51","",""
"34820811000001108","","D08AE01","",""
"331348004","12030100","R02AX01","44","258684004"
"356722003","11080100","S01XA20","",""
"325472005","06030200","H02AB13","15","258684004"
"35313211000001104","05010800","J01EE01","",""
"36093911000001108","09010300","V03AC01","",""
"323369001","04110000","N06DA03","9","258684004"
"3766011000001108","13120000","","",""
"323370000","04110000","N06DA03","9","258684004"
"3766311000001106","13020100","","",""
"322515008","","N02AC01","20","258684004"
"3766111000001109","03090200","","",""
"322794009","","N02CA52","4","258684004"
"322514007","","N02AC01","20","258684004"
"36242811000001108","13050200","","",""
"323381002","04110000","N06DA04","16","258684004"
"323382009","04110000","N06DA04","16","258684004"
"323383004","04110000","N06DA04","16","258684004"
"331643002","13030000","","",""
"36060811000001108","13070000","","",""
"331513007","13020200","","",""
"325251005","","A10BB08","60","258684004"
"334240007","","N01BB02","",""
"334243009","15020000","D04AB01","",""
"36067811000001107","13040000","D07AC05","",""
"332449009","13070000","","",""
"35912611000001102","01050200","A07EA06","9","258684004"
"331255004","12030300","","",""
"39690611000001108","02030200","C01BA03","400","258684004"
"3754411000001104","06010103","","",""
"3754511000001100","11080100","B05CB01","",""
"353857000","","P01BA01","500","258684004"
"332385005","","D10AE01","",""
"332388007","13060100","D10AE01","",""
"332859003","13060100","D10AE51","",""
"331257007","12030300","","",""
"14611311000001105","","","",""
"39686011000001104","","C09AA08","2.5","258684004"
"34821111000001107","03080000","","",""
"329193005","09050202","V03AE07","6","258682000"
"36045811000001109","","D06BB01","",""
"39696611000001105","13060100","D10AE01","",""
"321173004","","N05CM07","1","258682000"
"374014000","13040000","D07AC01","",""
"332331005","","D10AD01","",""
"36053711000001104","04020200","N05AD01","3.3","258684004"
"35914411000001107","13030000","","",""
"324554008","05040400","P01AB02","2","258682000"
"36053611000001108","04020200","N05AD01","3.3","258684004"
"134748003","11040100","S01BA01","",""
"3754111000001109","","D03AX01","",""
"39690711000001104","","N07AA03","5","258684004"
"3754211000001103","","D08AC52","",""
"14611411000001103","13020200","D08AJ04","",""
"3754311000001106","13110200","B05CA02","",""
"321908006","04030200","N06AF01","15","258684004"
"35914911000001104","13050200","D05AX05","",""
"39718211000001100","","P03AX03","",""
"35916711000001105","","G03BA03","3","258684004"
"36061311000001109","","C03CB01","40","258684004"
"318512002","02040000","C07AA03","15","258684004"
"330611009","","S01EA01","",""
"35895011000001108","","C01CA24","500","258685003"
"35916611000001101","","G03BA03","3","258684004"
"321941009","","N06AX02","",""
"332723003","13090000","","",""
"3731511000001103","13100200","","",""
"321355009","","N05CA02","100","258684004"
"331532001","13020100","D02AE01","",""
"347317004","","G03BA03","",""
"322979001","04080100","N03AG04","2","258682000"
"324466004","05010900","J04AK02","1.2","258682000"
"3731711000001108","","D08AC52","",""
"35897511000001109","07040500","G04BE01","20","258685003"
"35916911000001107","06040200","G03BA03","",""
"35898411000001109","07040500","G04BE01","20","258685003"
"320470000","03090200","R03DB04","",""
"3731811000001100","12030300","R02AA06","",""
"15374911000001100","","N05CB01","",""
"347129003","","S01AA07","",""
"331617003","15020000","N01BA03","",""
"14611211000001102","13020100","","",""
"332947001","","D01AC09","",""
"324049005","05010300","J01AA01","600","258684004"
"35897111000001100","12010300","","",""
"36566011000001101","02080100","B01AB04","2500","767525000"
"330097005","10020100","N07AA01","60","258684004"
"35901711000001101","","","",""
"317906003","","C01AA04","100","258685003"
"324896003","05040100","P01BA01","500","258684004"
"35925111000001108","11080100","S01XA20","",""
"3731911000001105","12030300","","",""
"39695311000001105","","N02BA51","50","428673006"
"36070111000001109","","C01BA03","400","258684004"
"371616001","05011300","J01XX05","2","258682000"
"36070311000001106","02030200","C01BA03","400","258684004"
"330536008","11080200","S01BC05","",""
"3701111000001101","13040000","D07BA04","",""
"332875000","13100200","D01AC01","",""
"3701511000001105","","D07CA01","",""
"326731000","08010100","L01AA01","",""
"39697311000001102","12030100","H02AB01","1.5","258684004"
"330900004","12010100","S02AA10","",""
"3701211000001107","","G01AD02","",""
"319984007","02120000","C10AD06","500","258684004"
"330848002","","S01AX03","",""
"318040003","02020200","C03CA04","15","258684004"
"3701411000001106","13020100","","",""
"318041004","02020200","C03CA04","15","258684004"
"318042006","02020200","C03CA04","15","258684004"
"324578003","","J01MB02","4","258682000"
"318300000","","C01BB02","800","258684004"
"321842001","","N06AA21","100","258684004"
"39692011000001102","10010100","M01AE04","1.2","258682000"
"323361003","04090300","N07XX02","100","258684004"
"347257004","","S01AA07","",""
"321412006","04020100","N05AB02","10","258684004"
"329642002","10010100","M01AE04","1.2","258682000"
"330543002","11040200","S01GX06","",""
"39702711000001106","05010105","J01CA08","600","258684004"
"330418005","11030100","S01AE03","",""
"318480001","","C07AA12","160","258684004"
"330084008","10010400","M04AB02","300","258684004"
"321393004","04020100","N05AD07","1.5","258684004"
"332058007","13040000","D07AC17","",""
"318481002","02040000","C07AA12","160","258684004"
"321491003","04020100","N05AG02","4","258684004"
"39696711000001101","02050400","C02CA02","",""
"330545009","11040100","S01BA13","",""
"319280009","02060200","C08CA03","5","258684004"
"332351009","","D10AF02","",""
"332350005","","D10AF02","",""
"330414007","11030100","S01AE01","",""
"39695111000001108","10010100","N02BA51","",""
"331941002","13040000","D07AC04","",""
"39692411000001106","04030400","N05AF01","6","258684004"
"321484001","04060000","N05AB03","30","258684004"
"321485000","04060000","N05AB03","30","258684004"
"321362000","","N05CA03","150","258684004"
"3682811000001105","13040000","D07CB01","",""
"3682911000001100","","N05CA02","100","258684004"
"323385006","04040000","N06BA07","300","258684004"
"318656009","02050100","C02DC01","20","258684004"
"318657000","02050100","C02DC01","20","258684004"
"318655008","02050100","C02DC01","20","258684004"
"324467008","05010900","J04AK02","1.2","258682000"
"324277007","05010600","J01FF01","1.2","258682000"
"3678211000001103","02060401","C04AX10","",""
"325349009","","H02AB10","37.5","258684004"
"327377001","08030401","L02BG04","2.5","258684004"
"39685211000001103","","C09AA08","2.5","258684004"
"319855002","02110000","B02BX01","",""
"324316009","05010700","J01XC01","1.5","258682000"
"329887000","10010100","M01AB02","400","258684004"
"39685911000001107","","C09AA08","2.5","258684004"
"323047004","04080100","N03AF02","1","258682000"
"332248004","13050200","D05AC01","",""
"39685311000001106","","C09AA08","2.5","258684004"
"332246000","13050200","D05AC01","",""
"322820004","04070401","M01AG02","300","258684004"
"332245001","13050200","D05AC01","",""
"329612000","","N02BA11","750","258684004"
"329613005","","N02BA11","750","258684004"
"329888005","10010100","M01AB02","400","258684004"
"331976000","13040000","D07AC07","",""
"3676911000001108","","","",""
"3666211000001107","","","",""
"3664011000001107","13070000","D08AL01","",""
"329232007","09050400","A12CB01","600","258684004"
"333104005","","P03AC03","",""
"3664211000001102","06040101","G03CA03","1","258684004"
"3664111000001108","06040101","G03CA03","1","258684004"
"319417002","","N07CA02","90","258684004"
"327104000","08020100","L04AA06","2","258682000"
"38896211000001104","06010201","A10BB09","160","258684004"
"327106003","08020100","L04AA06","2","258682000"
"323210005","04090100","N04BC05","2.5","258684004"
"325917002","07040200","H01BA02","400","258685003"
"323209000","04090100","N04BC05","2.5","258684004"
"323208008","04090100","N04BC05","2.5","258684004"
"35924211000001103","03090200","","",""
"3654511000001105","03020000","R03BA02","1.5","258684004"
"39702211000001104","04090100","N04BC02","3","258684004"
"332318000","","D06AA04","",""
"3654611000001109","03020000","R03BA02","1.5","258684004"
"3654711000001100","11040200","S01GX07","",""
"331284008","12030400","A01AB03","30","258684004"
"323053004","04080100","N03AX14","1.5","258682000"
"322784004","04070401","N02BA51","",""
"35910111000001106","","C03AB01","2.5","258684004"
"318552000","02040000","C07CA03","",""
"39733311000001109","05040100","P01BB51","",""
"331288006","12030400","R02AA05","30","258684004"
"324908007","10010300","P01BB01","200","258684004"
"330924007","12010100","D01AC01","",""
"134754002","11080100","S01XA20","",""
"321308004","04010200","N05BC01","1.2","258682000"
"3655011000001103","11040100","S01BA01","",""
"3655811000001109","04070401","N02CC03","2.5","258684004"
"3655311000001100","13020101","","",""
"3655211000001108","","","",""
"39722911000001101","09060100","","",""
"408614000","11060000","S01ED51","",""
"35924111000001109","03090200","","",""
"318102003","02020400","C03EB01","",""
"320952008","12020200","","",""
"3655111000001102","13050200","","",""
"134795004","13080100","M02AA15","",""
"134589003","","G03CA03","300","258685003"
"3655411000001107","","A03AA04","300","258684004"
"39688911000001101","03040100","R06AA04","2","258684004"
"323281004","04100300","N07BB04","50","258684004"
"134610002","06010203","A10BX03","360","258684004"
"39699811000001103","","R06AA04","2","258684004"
"134609007","06010203","A10BX03","360","258684004"
"36127211000001105","04070200","N02AA01","100","258684004"
"36126411000001107","04070200","N02AA01","100","258684004"
"3655611000001105","11060000","S01ED01","200","258774008"
"3654911000001103","","D03AX01","",""
"3654811000001108","","D03AX01","",""
"39733411000001102","05040100","P01BB51","",""
"3654411000001106","03010101","R03AC03","20","258684004"
"35909211000001109","03020000","R03BA01","800","258685003"
"3630211000001103","09060400","A11CC01","",""
"3627511000001103","05030201","J05AB01","4","258682000"
"36072711000001109","09010300","B03XA01","1000","767525000"
"3631611000001106","","R03BC01","80","258684004"
"36565611000001103","05011300","J01XE01","200","258684004"
"3630311000001106","09060400","A11CC01","",""
"3628211000001102","","A06AG10","",""
"36063511000001104","09010300","B03XA01","1000","767525000"
"3631411000001108","","N02AA01","100","258684004"
"36073011000001103","09010300","B03XA01","1000","767525000"
"3630111000001109","09060400","A11CC01","",""
"3628111000001108","01060200","A06AA02","",""
"36033311000001102","08010300","L01BA01","",""
"3631511000001107","","N02AA01","100","258684004"
"36073311000001100","09010300","B03XA01","1000","767525000"
"3627711000001108","","N04AC01","2","258684004"
"36073811000001109","09010300","B03XA01","1000","767525000"
"35913611000001107","04100000","N02AE01","1.2","258684004"
"36073411000001107","09010300","B03XA01","1000","767525000"
"36033611000001107","08010300","L01BA01","",""
"36073511000001106","","B03XA01","1000","767525000"
"3630011000001108","09060400","A11CC01","",""
"36073611000001105","09010300","B03XA01","1000","767525000"
"36132911000001100","","A11CC04","1","258685003"
"3631211000001109","02040000","C07AB02","150","258684004"
"36073711000001101","","B03XA01","1000","767525000"
"36033511000001108","08010300","L01BA01","",""
"36074211000001106","09010300","B03XA01","1000","767525000"
"36072811000001101","09010300","B03XA01","1000","767525000"
"36035611000001106","05011100","J01XD01","1.5","258682000"
"35902911000001105","09060300","A11GA01","200","258684004"
"36073211000001108","09010300","B03XA01","1000","767525000"
"36074411000001105","09010300","B03XA01","1000","767525000"
"36133011000001108","","A11CC04","1","258685003"
"36032911000001108","08010300","L01BA01","",""
"36063211000001102","09010300","B03XA01","1000","767525000"
"36033411000001109","08010300","L01BA01","",""
"36033111000001104","08010300","L01BA01","",""
"36063311000001105","09010300","B03XA01","1000","767525000"
"36033211000001105","08010300","L01BA01","",""
"39698011000001104","09050101","A12AA07","200","258684004"
"36063611000001100","09010300","B03XA01","1000","767525000"
"36033011000001100","08010300","L01BA01","",""
"36074011000001101","09010300","B03XA01","1000","767525000"
"3653911000001100","05010800","J01EE01","",""
"3654211000001107","10020200","M03BX01","550","258685003"
"3654111000001101","10020200","M03BX01","550","258685003"
"38896311000001107","10020200","M03BX01","550","258685003"
"36041511000001108","07030202","G03DA02","7","258684004"
"408616003","03040100","R06AE09","5","258684004"
"3604411000001102","13070000","D01AE20","",""
"3602611000001107","15020000","N01BB52","",""
"36039711000001100","","N01BB02","",""
"36039411000001106","15020000","N01BB02","",""
"3602511000001108","15020000","N01BB52","",""
"3602411000001109","","N01BB02","",""
"400729005","10030200","M01AE51","",""
"3601911000001107","02030200","N01BB02","",""
"36040011000001109","15020000","N01BB02","",""
"36039811000001108","02030200","N01BB02","",""
"331057004","12020100","R01AC03","560","258685003"
"3594111000001101","06010103","","",""
"39720911000001100","","A06AB56","",""
"3557511000001109","13020100","","",""
"39714611000001108","04070401","N02CC01","20","258684004"
"320254000","03010500","","",""
"14610911000001104","01060400","A06AG20","",""
"400760005","13020100","","",""
"36139311000001109","10010300","L04AD01","250","258684004"
"14611011000001107","01060400","A06AG20","",""
"39718611000001103","","J07AH07","",""
"3559311000001108","","J07AH04","",""
"324602005","05011200","J01MA02","1","258682000"
"3559211000001100","","J07AH03","",""
"39718011000001105","07030203","G03AC03","",""
"3560011000001106","07040400","B05CB01","",""
"39712211000001102","11080100","B05CB01","",""
"39712411000001103","11080100","B05CB01","",""
"39711911000001100","11080100","B05CB01","",""
"35925311000001105","11080100","","",""
"39712111000001108","11080100","B05CB01","",""
"36091611000001101","","C07CA02","",""
"38896411000001100","03090200","R05DA04","100","258684004"
"3462711000001102","04110000","N06DA04","16","258684004"
"15374811000001105","13100101","D06BA01","",""
"35913711000001103","04070200","N02AE01","1.2","258684004"
"35913811000001106","04070200","N02AE01","1.2","258684004"
"35913911000001101","04070200","N02AE01","1.2","258684004"
"3464211000001100","06040101","G03FB05","",""
"407891009","11060000","S01EE03","100","258774008"
"39710811000001102","01060200","A06AB56","",""
"36128611000001106","04070200","N02AA01","100","258684004"
"3499711000001105","01060200","A06AB56","",""
"35898211000001105","07040500","G04BE01","20","258685003"
"400795008","06040101","G03CA03","2","258684004"
"3558711000001103","06040101","","",""
"3464311000001108","","G03FB05","",""
"3465411000001100","06040101","","",""
"400747004","06040101","","",""
"3553111000001108","","G03FB06","",""
"332908003","07020200","D01AC02","",""
"39719011000001100","07020200","G01AF04","",""
"39690511000001109","02030200","C01BA03","400","258684004"
"3559811000001104","04070100","N02BE01","3","258682000"
"36134511000001102","","J01DB09","2","258682000"
"400674006","06040101","G03FA10","",""
"9479011000001103","03010200","R03BB04","18","258685003"
"3461711000001109","","D09AA01","",""
"318483004","02040000","C07AA02","160","258684004"
"320726008","03040100","R06AA02","200","258684004"
"39710011000001108","03010101","R03AC02","10","258684004"
"9478911000001107","03010200","R03BB04","18","258685003"
"39113211000001104","03010101","R03AC12","100","258685003"
"38896511000001101","02060200","C08CA05","30","258684004"
"317548002","01060200","A06AB06","",""
"39113311000001107","03010101","R03AC02","800","258685003"
"36124911000001107","15010401","N05CD08","15","258684004"
"407889001","13050300","D11AH01","",""
"407890005","13050300","D11AH01","",""
"39709611000001109","03010101","R03AC02","10","258684004"
"407808007","05030100","J05AF07","245","258684004"
"38083011000001101","13100400","P03AC04","",""
"39712311000001105","03020000","R03BA05","1.5","258684004"
"3396911000001109","09060700","","",""
"407915000","04030300","N06AB10","10","258684004"
"3432011000001105","13050200","D05AX52","",""
"36028011000001109","13100400","P03AC04","",""
"375252000","02060401","B01AC23","200","258684004"
"36051511000001105","06010400","H04AA01","1","258684004"
"333201009","13110200","D08AC02","",""
"407788001","04070401","N02CC06","40","258684004"
"39712511000001104","03020000","R03BA05","1.5","258684004"
"35939011000001106","01060200","A06AB06","",""
"38752811000001109","09020101","A12BA51","",""
"407789009","04070401","N02CC06","40","258684004"
"329389008","09060500","A11HA03","200","258684004"
"35918411000001103","","S01ED01","200","258774008"
"39722211000001105","","A07EA01","",""
"39710511000001100","03010400","R03AK04","",""
"400627002","13070000","D01AE20","",""
"407907003","10010100","M01AH05","60","258684004"
"407908008","10010100","M01AH05","60","258684004"
"35936511000001108","03010101","R03AC02","800","258685003"
"407909000","10010100","M01AH05","60","258684004"
"3557211000001106","","D07CB01","",""
"35933411000001104","03090200","R01BA02","240","258684004"
"36038311000001105","06070200","L02AE02","134","258685003"
"35918611000001100","11060000","S01ED01","200","258774008"
"400419002","07030201","G03AC09","",""
"39722311000001102","01050200","A07EA01","",""
"325577001","06040101","G03CA03","1","258684004"
"36038211000001102","06070200","L02AE02","134","258685003"
"35918511000001104","11060000","S01ED01","200","258774008"
"36045211000001108","","M01AE51","",""
"3496911000001103","11060000","S01ED01","200","258774008"
"324095003","05010300","J01AA06","1","258682000"
"3369211000001106","06040101","","",""
"3542911000001101","06040101","G03CA53","",""
"38896611000001102","12020200","R01AX03","240","258685003"
"3369011000001101","06040101","","",""
"3542711000001103","06040101","","",""
"35936311000001102","","R03AK04","",""
"3369111000001100","06040101","","",""
"3542811000001106","06040101","G03CA53","",""
"34821011000001106","01060400","A06AG20","",""
"376863000","06060200","M05BA01","400","258684004"
"3408411000001109","06040101","","",""
"3404911000001108","06040101","G03CA53","",""
"3410711000001102","06040101","","",""
"3404811000001103","06040101","G03CA53","",""
"39709911000001103","10010100","M01AB05","100","258684004"
"39696511000001106","07040100","C02CA02","",""
"400772004","06040101","","",""
"3557411000001105","06040101","G03FB06","",""
"331998009","13040000","D07AB02","",""
"3407811000001107","06040101","","",""
"325951003","","M05BA01","400","258684004"
"36036011000001108","07020200","G01AF04","100","258684004"
"3404511000001101","06040101","G03CA53","",""
"35939511000001103","","P03AC03","",""
"326252009","","G01AF04","100","258684004"
"3544211000001101","09060700","","",""
"3408311000001102","06040101","","",""
"3546911000001102","04070100","N02BE51","",""
"3547011000001103","04070100","N02BE51","",""
"3404711000001106","06040101","","",""
"39706111000001109","07020200","G01AF02","",""
"3544111000001107","09060700","","",""
"35924311000001106","01010200","","",""
"3406211000001109","06040101","","",""
"317487000","","A06AC01","7","258682000"
"3403511000001104","","G03FA01","",""
"3375511000001101","06040101","","",""
"3465311000001107","06040101","","",""
"3391811000001109","","","",""
"3391911000001104","","","",""
"3480711000001104","","A07DA03","10","258684004"
"317377000","01040200","A07DA03","10","258684004"
"320822001","03040100","R06AX13","10","258684004"
"38896711000001106","03040100","R06AX13","10","258684004"
"320935009","03070000","R05CB03","1.5","258682000"
"35369611000001104","03070000","R05CB03","1.5","258682000"
"37082711000001100","03070000","R05CB03","1.5","258682000"
"3473611000001106","06010102","A10AD04","40","767525000"
"3468911000001102","06010102","A10AD05","40","767525000"
"3471911000001101","06010102","A10AC01","40","767525000"
"3468811000001107","06010102","A10AD05","40","767525000"
"3471711000001103","06010102","A10AD01","40","767525000"
"36047811000001104","06010101","A10AB04","40","767525000"
"3472211000001103","06010102","A10AC02","40","767525000"
"3477311000001108","","A06AC01","7","258682000"
"3468611000001108","06010101","A10AB05","40","767525000"
"36047611000001103","06010101","A10AB04","40","767525000"
"36047011000001105","06010101","A10AB05","40","767525000"
"3472311000001106","06010102","A10AC02","40","767525000"
"3474911000001103","06010102","A10AE02","40","767525000"
"3468711000001104","06010101","A10AB05","40","767525000"
"36047511000001102","06010102","A10AB04","40","767525000"
"3472911000001107","06010102","A10AC03","40","767525000"
"36048811000001100","","A10AE01","40","767525000"
"3474611000001109","06010101","A10AB03","40","767525000"
"38897011000001107","06010102","A10AE04","40","767525000"
"3473011000001104","06010102","A10AC03","40","767525000"
"36048911000001105","","A10AE01","40","767525000"
"36047711000001107","06010101","A10AB04","40","767525000"
"38896911000001108","06010102","A10AE04","40","767525000"
"36048711000001108","06010300","A10AB03","40","767525000"
"3471111000001104","","A10AD01","40","767525000"
"319366004","","C01DA08","60","258684004"
"325355004","06030200","H02AB02","1.5","258684004"
"36048511000001103","06010101","A10AB01","40","767525000"
"13663211000001104","03010300","R03DA05","600","258684004"
"36047111000001106","06010102","A10AE04","40","767525000"
"3394711000001103","09060700","","",""
"35913011000001100","","C03CB02","1","258684004"
"325356003","06030200","H02AB02","1.5","258684004"
"36069911000001109","02090000","","",""
"35900411000001103","","R03DA05","600","258684004"
"35936211000001105","","R03AK04","",""
"35936411000001109","03010101","R03AC02","800","258685003"
"35912011000001109","03020000","R03AK07","",""
"36048611000001104","","A10AB01","40","767525000"
"38896811000001103","03020000","R03AK07","",""
"36048211000001101","06010102","A10AB01","40","767525000"
"3332911000001103","","D09AA12","",""
"3332811000001108","","D09AA12","",""
"39735711000001109","13020101","","",""
"36048411000001102","06010101","A10AB01","40","767525000"
"39713411000001107","13020101","","",""
"36048311000001109","06010300","A10AB01","40","767525000"
"3407111000001100","","G03CA53","",""
"39717511000001101","03010200","R03BB01","300","258685003"
"39717211000001104","03010200","R03BB01","300","258685003"
"36030211000001100","10010100","","",""
"35912711000001106","03020000","R03BA02","800","258685003"
"400680003","07030100","G03FA01","",""
"36563611000001102","04100200","N07BA01","14","258684004"
"36566311000001103","04100200","N07BA01","14","258684004"
"36034611000001105","03020000","H02AB04","20","258684004"
"322157007","04060000","R06AD02","25","258684004"
"3464511000001102","","G03AB04","",""
"36134311000001108","05010201","J01DB01","2","258682000"
